RelativePath,Date,Time,Species,KakapoID,InteractionRMS,Interaction20R,KakapoID2,InteractionRMS2,Interaction20R2,Notes
CBS04, 14-Oct-2023, 19:54:08,Kakapo,Merv,Encounter,Bite,,,,
CBS04, 14-Oct-2023, 19:54:11,Kakapo,Merv,Encounter,Touch accidental,,,,
CBS04, 14-Oct-2023, 19:54:15,Kakapo,Merv,Encounter,Bite,,,,
CBS04, 14-Oct-2023, 19:54:18,Kakapo,Merv,Encounter,Bite,,,,
CBS04, 14-Oct-2023, 19:54:21,Kakapo,Merv,Encounter,Bite,,,,
CBS04, 14-Oct-2023, 19:54:24,Kakapo,Merv,Encounter,Touch accidental,,,,
CBS04, 14-Oct-2023, 19:54:28,Kakapo,Merv,Encounter,Look,,,,
CBS04, 14-Oct-2023, 19:54:31,Kakapo,Merv,Look,Touch accidental,,,,
CBS04, 14-Oct-2023, 19:54:34,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:54:40,Kakapo,Merv,None,None,,,,
CBS04, 14-Oct-2023, 19:54:43,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:54:46,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:54:49,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:54:51,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:54:54,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:54:57,Kakapo,Merv,Encounter,Touch accidental,,,,
CBS04, 14-Oct-2023, 19:54:59,Kakapo,Merv,Encounter,Touch accidental,,,,
CBS04, 14-Oct-2023, 19:55:02,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:55:04,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:55:07,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:55:10,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:55:12,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:55:15,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:55:17,Kakapo,Merv,Encounter,Look,,,,
CBS04, 14-Oct-2023, 19:55:20,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:22,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:25,Kakapo,Merv,Encounter,Look,,,,
CBS04, 14-Oct-2023, 19:55:27,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:30,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:32,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:35,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:40,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:42,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:45,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:48,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:51,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:55:54,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:55:56,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:55:59,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:02,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:04,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:07,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:09,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:12,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:15,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:17,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:20,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:23,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:26,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:29,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:32,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:41,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:41,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:42,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:43,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:46,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:48,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:50,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:56:56,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:56:59,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:57:11,Kakapo,Merv,Look,Consumption,,,,
CBS04, 14-Oct-2023, 19:57:14,Kakapo,Merv,Encounter,Bite,,,,
CBS04, 14-Oct-2023, 19:57:16,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:57:18,Kakapo,Tutoko,Look,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:18,Kakapo,Merv,None,None,,,,
CBS04, 14-Oct-2023, 19:57:21,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:23,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:25,Kakapo,Moss,Encounter,Look,,,,
CBS04, 14-Oct-2023, 19:57:28,Kakapo,Moss,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:57:30,Kakapo,Moss,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:32,Kakapo,Moss,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:35,Kakapo,Moss,Look,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:37,Kakapo,Moss,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:39,Kakapo,Moss,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:42,Kakapo,Moss,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:44,Kakapo,Moss,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:47,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:49,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:51,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 14-Oct-2023, 19:57:54,Kakapo,Tutoko,Encounter,Touch accidental,,,,
CBS04, 14-Oct-2023, 19:57:56,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 14-Oct-2023, 19:57:59,Kakapo,Merv,Encounter,Consumption,,,,
CBS05, 14-Oct-2023, 21:06:09,Kakapo,Merv,Encounter,Encounter,,,,
CBS05, 14-Oct-2023, 21:06:10,Kakapo,Merv,Encounter,Touch accidental,,,,
CBS05, 14-Oct-2023, 21:06:13,Kakapo,Merv,Encounter,Look,,,,
CBS05, 14-Oct-2023, 21:06:14,Kakapo,Merv,Encounter,Look,,,,
CBS05, 14-Oct-2023, 21:06:15,Kakapo,Merv,Look,Look,,,,
CBS05, 14-Oct-2023, 21:06:18,Kakapo,Merv,Encounter,Encounter,,,,
CBS05, 14-Oct-2023, 21:06:25,Kakapo,Merv,Encounter,Touch accidental,,,,
CBS05, 14-Oct-2023, 21:06:27,Kakapo,Merv,None,None,,,,
CBS05, 14-Oct-2023, 21:06:32,Kakapo,Merv,Encounter,Encounter,,,,
CBS05, 14-Oct-2023, 21:06:38,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 14-Oct-2023, 21:06:39,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 14-Oct-2023, 21:06:41,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 14-Oct-2023, 21:06:42,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 14-Oct-2023, 21:06:43,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 14-Oct-2023, 21:06:44,Kakapo,Tutoko,Bite,Encounter,,,,
CBS05, 14-Oct-2023, 21:06:46,Kakapo,Tutoko,Bite,Encounter,,,,
CBS05, 14-Oct-2023, 21:06:47,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 14-Oct-2023, 21:06:48,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 14-Oct-2023, 21:07:00,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 14-Oct-2023, 21:07:01,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 14-Oct-2023, 21:07:03,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 14-Oct-2023, 21:07:04,Kakapo,Tutoko,Look,Look,,,,
CBS05, 14-Oct-2023, 21:07:05,Kakapo,Tutoko,Look,Look,,,,
CBS05, 14-Oct-2023, 21:07:07,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 14-Oct-2023, 21:07:08,Kakapo,Tutoko,Encounter,None,,,,
CBS05, 14-Oct-2023, 21:07:09,Kakapo,Tutoko,Look,Encounter,,,,
CBS05, 14-Oct-2023, 21:07:10,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 14-Oct-2023, 21:07:11,Kakapo,Tutoko,Look,Look,,,,
CBS05, 14-Oct-2023, 21:07:13,Kakapo,Tutoko,Bite,Look,,,,
CBS05, 14-Oct-2023, 21:07:14,Kakapo,Tutoko,Encounter,None,,,,
CBS05, 14-Oct-2023, 21:07:15,Kakapo,Tutoko,Look,Look,,,,
CBS05, 14-Oct-2023, 21:07:17,Kakapo,Tutoko,Look,Look,,,,
CBS05, 14-Oct-2023, 21:07:18,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS06, 12-Oct-2023, 09:58:16,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS06, 12-Oct-2023, 09:59:06,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 12-Oct-2023, 12:14:30,Kakapo,Sue,Encounter,Consumption,,,,
CBS06, 12-Oct-2023, 12:19:10,Kakapo,Sue,Encounter,Encounter,,,,
CBS06, 12-Oct-2023, 12:22:42,Kakapo,Sue,Encounter,Bite,,,,
CBS06, 12-Oct-2023, 12:23:56,Kakapo,Sue,Encounter,Encounter,,,,
CBS06, 12-Oct-2023, 13:32:02,Kakapo,Sue,Look,Look,,,,
CBS06, 12-Oct-2023, 14:33:40,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 12-Oct-2023, 14:46:00,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 12-Oct-2023, 16:31:54,Kakapo,Cyndy,Encounter,Encounter,,,,Tutoko?
CBS06, 14-Oct-2023, 10:11:58,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 14-Oct-2023, 13:07:56,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 14-Oct-2023, 15:41:50,Kakapo,Cyndy,Look,Encounter,,,,
CBS06, 14-Oct-2023, 16:29:36,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 14-Oct-2023, 16:33:30,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 14-Oct-2023, 16:39:06,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 14-Oct-2023, 16:40:00,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 16:40:48,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 16:42:10,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 16:42:40,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 16:48:32,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 14-Oct-2023, 17:22:12,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:22:36,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:24:32,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:25:08,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:25:52,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:26:50,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:27:22,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:27:44,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:28:32,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:36:34,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:37:06,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:37:40,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:38:02,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:38:26,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:38:52,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:39:12,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:39:44,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:40:08,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:40:32,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:40:52,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:41:14,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:41:44,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:42:06,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:42:42,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:43:26,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:43:48,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:44:22,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:44:50,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:45:48,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:46:14,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:46:54,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:48:18,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:49:04,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:49:34,Kakapo,Cyndy,None,None,,,,Sleepy Cyndy
CBS06, 14-Oct-2023, 17:50:04,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:51:12,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:53:04,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:53:30,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:53:52,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:54:14,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:54:36,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:54:58,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:55:22,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:55:44,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 17:56:14,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 18:01:04,Kakapo,Cyndy,None,None,,,,
CBS06, 14-Oct-2023, 18:02:02,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 14-Oct-2023, 18:04:18,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 14-Oct-2023, 18:25:08,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 11-Oct-2023, 05:16:48,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 11-Oct-2023, 05:16:49,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 12-Oct-2023, 02:52:52,Kakapo,Sue,Encounter,Encounter,,,,
CBS07, 12-Oct-2023, 04:37:50,Kakapo,Sue,Encounter,Encounter,,,,
CBS07, 12-Oct-2023, 04:37:50,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 13-Oct-2023, 01:51:18,Kakapo,Sue,Encounter,Bite,,,,
CBS07, 13-Oct-2023, 01:51:19,Kakapo,Sue,Encounter,Bite,,,,
CBS07, 13-Oct-2023, 01:51:56,Kakapo,Sue,Encounter,Consumption,,,,
CBS07, 13-Oct-2023, 01:52:42,Kakapo,Sue,Encounter,Consumption,,,,
CBS07, 13-Oct-2023, 01:53:16,Kakapo,Sue,None,Encounter,,,,
CBS07, 13-Oct-2023, 04:05:02,Kakapo,Cyndy,Encounter,None,,,,
CBS07, 13-Oct-2023, 04:05:03,Kakapo,,,,,,,
CBS07, 13-Oct-2023, 05:25:36,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS08, 15-Oct-2023, 22:05:25,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS08, 15-Oct-2023, 22:05:49,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS09, 12-Oct-2023, 04:01:10,Kakapo,Kuihi,Encounter,None,,,,
CBS09, 15-Oct-2023, 22:14:02,Kakapo,Kuihi,Encounter,None,,,,
CBS09, 15-Oct-2023, 22:14:02,Kakapo,Kuihi,Encounter,Encounter,,,,NR
CBS09, 15-Oct-2023, 22:14:03,Kakapo,Kuihi,Encounter,Encounter,,,,NR
CBS11, 09-Oct-2023, 21:03:36,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 12-Oct-2023, 05:49:38,Kakapo,Kohitatea,None,Encounter,,,,
CBS11, 12-Oct-2023, 05:50:38,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 12-Oct-2023, 05:51:20,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 12-Oct-2023, 05:52:20,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 12-Oct-2023, 05:53:06,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 12-Oct-2023, 05:54:04,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 12-Oct-2023, 05:55:36,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 12-Oct-2023, 05:57:04,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 12-Oct-2023, 05:59:24,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 13-Oct-2023, 01:33:28,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 13-Oct-2023, 01:38:20,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 13-Oct-2023, 01:46:36,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 13-Oct-2023, 01:49:44,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 13-Oct-2023, 01:50:30,Kakapo,Kohitatea,None,None,,,,
CBS11, 13-Oct-2023, 01:51:30,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 13-Oct-2023, 01:57:42,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 13-Oct-2023, 02:01:12,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 13-Oct-2023, 02:03:12,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 13-Oct-2023, 02:03:48,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 13-Oct-2023, 02:04:30,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 13-Oct-2023, 02:06:00,Kakapo,Kohitatea,Encounter,Encounter,,,,
